Date,average_price,total_volume_sold,small,medium,large,type
2016-06-12,0.99,93820.2,31353.21,17047.78,3152.34,conventional
2016-06-05,0.87,125934.24,29094.1,30005.5,5361.13,conventional
2016-05-29,0.87,109604.3,29399.27,21853.06,3012.5,conventional
2016-05-22,0.89,100552.55,28756.53,23438.52,3206.91,conventional
2016-05-15,0.85,111993.65,24776.24,22868.96,3401,conventional
2016-05-08,0.84,127403.24,32460.64,34939.02,3173.84,conventional
2016-05-01,0.86,116347.79,30544.24,28945.54,3451.47,conventional
2016-04-24,0.95,95660.52,26548.62,21236.06,2947.93,conventional
2016-04-17,0.82,131734.46,23285.87,29662.45,3466.99,conventional
2016-04-10,0.96,103998.99,31092.52,26584.63,3378.21,conventional
2016-04-03,0.92,98398.44,23189.51,22271.96,3270.23,conventional
2016-03-27,0.81,110616.23,21798.74,22445.52,3115.62,conventional
2016-03-20,1.02,83457.56,24106.74,19605.24,3092.49,conventional
2016-03-13,0.93,94531.04,22599.69,17655.73,3141.33,conventional
2016-03-06,0.91,101869.42,23603.78,22577.01,3132.45,conventional
2016-02-28,0.95,92596.44,21928.09,19963.84,2886.03,conventional
2016-02-21,0.82,112075.27,16913.21,27398.67,2940.94,conventional
2016-02-14,0.95,81626.44,22683.59,21398.24,2422.28,conventional
2016-02-07,0.74,154732.54,25009.68,56113.16,1283.73,conventional
2016-01-31,1,88040.94,19600.06,19030.78,3497.5,conventional
2016-01-24,0.97,89537.48,14122.5,29929.21,2793.05,conventional
2016-01-17,0.98,100754.26,20833.16,23919.53,3527.08,conventional
2016-01-10,0.88,111604.85,25931.41,32688.86,3214.92,conventional
2016-01-03,0.9,113049.35,25325.06,37805.37,4624.15,conventional
2016-12-25,1.02,132034.47,58510.89,9135.28,60.38,conventional
2016-12-18,0.97,137885.02,58408.64,7756.92,50.4,conventional
2016-12-11,1.11,117572.64,38790.31,6951.6,146.25,conventional
2016-12-04,1.1,118176.43,40780.54,6623.28,37.24,conventional
2016-11-27,1.16,100424.14,34165.03,6473.64,16.27,conventional
2016-11-20,1.29,99930.79,40938.28,8785.62,86.33,conventional
2016-11-13,1.34,128094.25,59889.54,11028.55,97.91,conventional
2016-11-06,1.25,139697.75,64239.09,10904.36,98.22,conventional
2016-10-30,1.01,128966.42,51881.76,6010.11,59.48,conventional
2016-10-23,0.95,184407,90463.63,8443.95,49,conventional
2016-10-16,1.29,124201.08,53894.09,12563.71,46.82,conventional
2016-10-09,1.3,125599.65,49980.28,19770.43,125.39,conventional
2016-10-02,1.16,140030.37,51859.03,14340.74,35.83,conventional
2016-09-25,1.06,165887.64,89034.64,12643.89,25.48,conventional
2016-09-18,1.17,147517.96,46991.05,23066.01,58.64,conventional
2016-09-11,1.05,182676.07,97942.83,20573.17,32.1,conventional
2016-09-04,1.16,151456.08,41709.95,27154.21,131.77,conventional
2016-08-28,1.15,133188.79,43863.96,22002.03,99.09,conventional
2016-08-21,1.03,184060.51,45178.55,23409.71,167.07,conventional
2016-08-14,0.91,230729.63,53920.63,22787.65,254.57,conventional
2016-08-07,0.85,268010.32,62085.78,28664.77,213.23,conventional
2016-07-31,1.03,214273.18,54119.45,28847.85,229.71,conventional
2016-07-24,0.94,255732.97,75714.25,23532.47,439.63,conventional
2016-07-17,0.88,261737.36,53603.39,25828.34,304.22,conventional
2016-07-10,0.74,314847.96,61310,22958.74,663.38,conventional
2016-07-03,0.76,348135.49,65689.33,21478.32,467.21,conventional
2016-06-26,0.97,236899.58,70089.95,10838.62,750.02,conventional
2016-06-19,0.95,254402.94,68071.47,14769.82,81.39,conventional
2016-06-12,0.92,251349.57,63117.83,10829.42,88.75,conventional
2016-06-05,0.83,284148.54,69394.57,10226.94,90.92,conventional
2016-05-29,0.8,245482.03,71157.19,9858.5,210.8,conventional
2016-05-22,0.81,279392.4,85909.4,8500.2,15.76,conventional
2016-05-15,0.75,290603.88,69857.38,10440.9,46.32,conventional
2016-05-08,0.85,263363.51,68597.31,12628.1,73.71,conventional
2016-05-01,0.79,256180.45,99574.26,10728.95,42.66,conventional
2016-04-24,0.8,233320.58,65855,10636.81,10.97,conventional
2016-04-17,0.91,197200.66,55007.65,11057.11,47.76,conventional
2016-04-10,0.87,218755.02,83221.79,8054.25,82.27,conventional
2016-04-03,0.94,179484.73,57658.37,7307.41,15.21,conventional
2016-03-27,0.97,156454.78,49442.37,10038.61,21.47,conventional
2016-03-20,0.88,195882.17,74088.91,11333.19,27.1,conventional
2016-03-13,0.89,172598.72,67142.81,9121.86,68.81,conventional
2016-03-06,0.96,185570.14,68570.93,9371.82,23.4,conventional
2016-02-28,0.98,173282.78,52180.79,12434.36,64.26,conventional
2016-02-21,1,207338.72,78891.03,27326.04,55.42,conventional
2016-02-14,0.98,165070.79,55935.83,21668.85,16.24,conventional
2016-02-07,0.87,271355.48,76562.84,80994.41,32.76,conventional
2016-01-31,1.01,219443.76,79030.8,33529.73,14.01,conventional
2016-01-24,1.1,167619.96,38174.66,28333.37,4.76,conventional
2016-01-17,1.15,167689.21,55839.79,32775.72,25.07,conventional
2016-01-10,1.01,218460.75,77169.1,28510.27,34.37,conventional
2016-01-03,1,213437.44,105267.98,29054.71,34.87,conventional
2016-12-25,1.46,46036.04,748.11,29452.82,2.26,conventional
2016-12-18,1.42,42029.51,770.8,28068.62,5,conventional
2016-12-11,1.5,41911.21,762.45,31386.84,15.25,conventional
2016-12-04,1.64,50831.37,796.48,42942.66,4,conventional
2016-11-27,1.55,33757.95,690.91,24789.85,6.97,conventional
2016-11-20,1.61,38598.98,814.68,27876.91,1,conventional
2016-11-13,1.62,39271.46,1266.16,27380.67,33.79,conventional
2016-11-06,1.59,38868.74,922.36,26701.99,31.15,conventional
2016-10-30,1.56,33699.68,967.38,25926.02,12.23,conventional
2016-10-23,1.38,56428.14,1110.87,37054.07,41.02,conventional
2016-10-16,1.36,55053.59,1344.18,31561.93,21.67,conventional
2016-10-09,1.23,69593.63,980.44,46378.32,56.22,conventional
2016-10-02,1.43,53796.49,987.21,32211.73,37.44,conventional
2016-09-25,1.54,61352.25,3272.01,38679.78,24,conventional
2016-09-18,1.46,55922.25,2411.13,36168.63,15.99,conventional
2016-09-11,1.35,60993.34,1874.91,39693.78,10,conventional
2016-09-04,1.53,51792.9,3545.98,35938.12,23.1,conventional
2016-08-28,1.38,71711.83,5939.38,45349.71,16.1,conventional
2016-08-21,1.44,58497.96,2904.27,37191.51,19.23,conventional
2016-08-14,1.35,60212.3,4941.56,39269.44,28.81,conventional
2016-08-07,1.53,60523.63,2724.18,41584.42,2,conventional
2016-07-31,1.6,68311.05,1970.63,47609.54,10.23,conventional
2016-07-24,1.5,56952.09,1940.69,35492.01,19.95,conventional
2016-07-17,1.31,66907.33,2211.14,39136.28,1,conventional
2016-07-10,1.29,84386.24,3503.31,49140.9,13.99,conventional
2016-07-03,1.37,85205.46,1970.63,47537.91,1.25,conventional
2016-06-26,1.43,84340.47,1952.47,52517.17,13,conventional
2016-06-19,1.35,78211.73,2080.76,45936.69,15.5,conventional
2016-06-12,1.29,79669.3,3484.81,43664.14,90.98,conventional
2016-06-05,1.31,80015.17,1635.92,46955.13,178.83,conventional
2016-05-29,1.36,82173.8,1259.66,52293.06,435.86,conventional
2016-05-22,1.27,72636.09,951.3,40672.39,600.23,conventional
2016-05-15,1.23,71440,1015.43,41631.44,695.37,conventional
2016-05-08,1.23,85623.78,1143.94,51234.94,411.23,conventional
2016-05-01,1.31,83407.69,992.24,54950.48,769.07,conventional
2016-04-24,1.22,68819,1000.49,39959.75,586.42,conventional
2016-04-17,1.21,70543.09,880.43,39173.25,3,conventional
2016-04-10,1.28,62892.35,987.33,32612.34,2,conventional
2016-04-03,1.03,58862.37,651.94,31826.85,4,conventional
2016-03-27,1.29,72427.45,872.18,43180.7,15.45,conventional
2016-03-20,1.24,72560.52,784.13,46256.94,10.73,conventional
2016-03-13,1.18,71223.95,874.89,42612.44,21.45,conventional
2016-03-06,1.36,64866.67,1023.58,38547.17,38.46,conventional
2016-02-28,1.27,64336.75,861.71,39219.33,8,conventional
2016-02-21,1.34,65393.08,918.45,40416.33,20.5,conventional
2016-02-14,1.28,65765.73,1088.74,37685.2,41,conventional
2016-02-07,1.28,90935.19,1462.82,60707.3,23.26,conventional
2016-01-31,1.2,70174.79,1181.04,41173.79,33.29,conventional
2016-01-24,1.32,64280.43,72.06,34868.95,31.76,conventional
2016-01-17,1.37,70134.99,1078.47,41232.35,9.75,conventional
2016-01-10,1.36,57676.73,757.85,31787.68,2,conventional
2016-01-03,1.34,69200.73,839.36,47417.06,24.66,conventional
2016-12-25,0.93,445441.47,157380.83,104316.6,63.53,conventional
2016-12-18,0.93,412891.05,132947.11,102323.35,48.96,conventional
2016-12-11,1.22,289765.21,99668.86,60413.89,27.84,conventional
2016-12-04,0.96,500795.57,163609.96,123041.61,39.36,conventional
2016-11-27,1.45,265590.66,92933.81,61345.38,41.71,conventional
2016-11-20,1.47,279595.13,95447.33,63840.96,87.54,conventional
2016-11-13,1.38,323761.18,124544.12,69065.25,148.09,conventional
2016-11-06,1.46,284328.38,110779.29,67753.78,145.64,conventional
2016-10-30,1.52,265332.11,93166.48,68007.5,150.2,conventional
2016-10-23,1.53,281815.95,91272.27,92612.09,130.21,conventional
2016-10-16,1.26,371149.3,116452.65,117544.17,214.87,conventional
2016-10-09,1.45,337370.09,110106.06,105328.06,119.9,conventional
2016-10-02,1.45,323324.31,123390.79,72977.08,250.23,conventional
2016-09-25,1.37,349975.92,140782.83,66909.61,109.75,conventional
2016-09-18,1.14,344938.28,132430.63,66929.62,102.58,conventional
2016-09-11,1.16,338518.81,154295.04,62808.74,61,conventional
2016-09-04,0.95,560691.13,298317.39,105769.78,79.6,conventional
2016-08-28,1.14,378817.72,177292.69,99784.11,62.59,conventional
2016-08-21,1.14,390053.1,175344.71,100775.54,48.58,conventional
2016-08-14,1.14,452075.68,213370.83,110703.08,63.23,conventional
2016-08-07,1.21,362836.43,147057.02,95386.32,107.35,conventional
2016-07-31,1.25,330277.63,134859.19,87238.79,23.31,conventional
2016-07-24,1.22,353863.19,143082.31,97554.75,24.75,conventional
2016-07-17,1.17,376274.95,143891.95,101298.66,46.19,conventional
2016-07-10,1.15,359346.63,141565.52,92115.84,93.56,conventional
2016-07-03,0.93,613097.67,288161.65,142383.7,71.82,conventional
2016-06-26,1.16,361181.98,143485.88,88209.18,37.04,conventional
2016-06-19,0.98,497270.56,234054.37,127730.8,111.83,conventional
2016-06-12,1.23,311068.54,136835.25,76895.26,50.3,conventional
2016-06-05,0.97,485002.55,261221.3,100100.49,105.5,conventional
2016-05-29,0.96,532427.02,287990.69,117845.05,172.19,conventional
2016-05-22,1.18,327249.29,164833.67,65400.76,187.53,conventional
2016-05-15,0.86,522134.64,214251.75,138866.8,113.49,conventional
2016-05-08,0.92,493628.61,238892.93,96504.07,163,conventional
2016-05-01,0.75,741724.85,336112.35,170270.88,50.01,conventional
2016-04-24,0.86,566117.77,233226.21,148355.96,155.42,conventional
2016-04-17,1.06,387923.77,183628.75,79809.39,97.76,conventional
2016-04-10,0.85,549365.61,226151.46,140518.27,28.42,conventional
2016-04-03,1.04,402546.34,196164.23,73787.3,29.08,conventional
2016-03-27,1.08,342762.43,159310.12,70270.88,67.71,conventional
2016-03-20,1.1,326332.48,148381.21,69085.96,56.69,conventional
2016-03-13,0.86,527217.55,219895.48,131684.94,263.76,conventional
2016-03-06,1.08,331997.49,149559.05,67539.98,20.59,conventional
2016-02-28,0.82,569349.05,248401.81,134264.79,46.83,conventional
2016-02-21,1.05,321995.93,146660.22,67636.88,75.71,conventional
2016-02-14,1,329879.07,160675.05,76135.86,78.63,conventional
2016-02-07,0.56,822548.66,385584.08,189389.79,105.28,conventional
2016-01-31,0.98,391266.84,155283.41,95492.75,91.61,conventional
2016-01-24,0.81,503528.16,184104.57,122562.12,213.63,conventional
2016-01-17,1.05,304269.38,138371.21,49996.61,101.81,conventional
2016-01-10,0.85,519360.29,250745.95,88162.17,131.61,conventional
2016-01-03,1.07,375548.86,226406.25,46447.87,133.9,conventional
2016-12-25,1,30287853.7,9255125.2,10282925.61,541972.42,conventional
2016-12-18,0.96,29583882.61,9394065.91,10339168.2,427872.42,conventional
2016-12-11,0.98,30093540.7,9009996.11,9967220.02,403047.93,conventional
2016-12-04,1,31621221.9,11043350.9,9908982.97,428009.84,conventional
2016-11-27,1.21,22923062.65,7891487.94,7337341.77,344475.9,conventional
2016-11-20,1.27,24989702.75,8531160.52,8033510.82,407567.78,conventional
2016-11-13,1.36,24075126.49,8235135.43,7759608.21,477520.95,conventional
2016-11-06,1.44,22534698.38,7804252.91,7126936.31,505349.44,conventional
2016-10-30,1.43,21009730.21,7100458.82,6852046.35,453145.26,conventional
2016-10-23,1.34,24753513.95,7579629.06,8104522.26,452383.96,conventional
2016-10-16,1.3,27707046.82,8810664.45,8855072.75,447291.48,conventional
2016-10-09,1.27,28857581.98,9552502.48,9579338.98,490956.88,conventional
2016-10-02,1.23,29615008.49,9534915.56,9123897.74,490123.01,conventional
2016-09-25,1.22,30305112.89,10548061.13,9255913.78,492604.3,conventional
2016-09-18,1.15,31346091.46,11337829.1,9481313.14,486187.39,conventional
2016-09-11,1.08,34126730.95,12962762.94,10380438.09,512160.27,conventional
2016-09-04,1.04,37130688.91,14643465.52,11083513.46,540680.89,conventional
2016-08-28,1.09,33993931.31,12561055.5,10420973,563738.54,conventional
2016-08-21,1.1,33592097.72,12725249.3,9906498.51,609720.87,conventional
2016-08-14,1.12,34386177.3,12352932.68,10879341.61,749247.02,conventional
2016-08-07,1.15,33819909.09,12197105.36,10731379.56,754548.53,conventional
2016-07-31,1.23,31201590.22,10168972.37,10423957.83,783937.09,conventional
2016-07-24,1.2,32339377.09,10331314.28,10795751.15,947964.05,conventional
2016-07-17,1.15,32656123.63,10320463.27,10628872.6,953631.47,conventional
2016-07-10,1.1,35567568.43,11457080.38,11677528,1266433.97,conventional
2016-07-03,1.06,39993186.04,12508937.27,13315901.42,1761343.08,conventional
2016-06-26,1.04,36617023.79,12189035.17,12029918.6,1624942.43,conventional
2016-06-19,1.02,38489936.14,13488851.61,12842698.33,1642735.63,conventional
2016-06-12,1.04,35580820,12291686.69,11533969.83,1607344.08,conventional
2016-06-05,0.97,40231259.65,13808859.16,13396651.73,1770948.09,conventional
2016-05-29,0.94,40019075.24,13682611.21,13829591.06,1583495.93,conventional
2016-05-22,0.93,36958035.51,11711999.81,12981224.42,1640829.4,conventional
2016-05-15,0.89,39914996.74,12447598.49,14437190.03,1753852.61,conventional
2016-05-08,0.82,46324529.7,14223304.98,17896391.6,1993645.36,conventional
2016-05-01,0.84,42867608.54,13748944.38,15899858.37,1414364.49,conventional
2016-04-24,0.87,39607695.3,12913697.19,14382184.8,1599863.98,conventional
2016-04-17,0.9,37467885.19,11954487.56,12896366.58,1896149.5,conventional
2016-04-10,0.9,36584029.39,12879820.47,11538132.36,1666275.13,conventional
2016-04-03,0.94,33668450.55,11320969.79,11512621.85,1731910.48,conventional
2016-03-27,0.94,35930195.92,11249198.4,12745266.73,1880231.38,conventional
2016-03-20,0.93,36335483.78,11134390.98,13727453.57,1773088.87,conventional
2016-03-13,0.93,36374516.14,11661687.44,13104887.66,1800065.57,conventional
2016-03-06,0.95,35064506.04,11824154.63,12196587.24,1686475.33,conventional
2016-02-28,0.91,36801817.68,11907394.72,13210854.56,1560167.75,conventional
2016-02-21,0.94,32804733.22,10015825.13,12003751.56,1375260.47,conventional
2016-02-14,0.88,36476441.86,11913078.3,13187973.29,1811090.71,conventional
2016-02-07,0.76,52288697.89,16573573.78,20470572.61,2546439.11,conventional
2016-01-31,0.93,34721249.92,11098088.49,13278053.61,1643703.17,conventional
2016-01-24,0.95,32787079.21,7020459,14054367.5,1440380.36,conventional
2016-01-17,0.94,34426341.87,10036597.84,13832256.04,1419405.62,conventional
2016-01-10,0.93,35264336.01,11441286.89,13226088.66,1282612.91,conventional
2016-01-03,0.86,38142088.04,11616506.17,16054083.86,1560068.62,conventional
2016-12-25,0.92,5720079.58,1951252.95,1240717.89,114035,conventional
2016-12-18,0.88,5618429.48,2112070.11,1168212.84,89996.89,conventional
2016-12-11,0.84,6648833.68,1687192.84,1545122.38,86234.32,conventional
2016-12-04,0.93,5919532.49,2142009.81,1164205.54,81114.6,conventional
2016-11-27,1.09,4187550.98,1525325.69,938768.71,86789.7,conventional
2016-11-20,1.1,4944373.81,2005353.24,913021.63,105452.1,conventional
2016-11-13,1.18,4864099.95,1740717.89,1032253.37,107496.5,conventional
2016-11-06,1.26,4245702.35,1493574.72,867974.26,119469.87,conventional
2016-10-30,1.26,3852439.62,1398732.86,762970.93,113342.82,conventional
2016-10-23,1.17,4760018.22,1301893.54,1138468.74,116102.67,conventional
2016-10-16,1.15,5308225.44,1613263.25,1052993.06,102563.1,conventional
2016-10-09,1.13,5374797.25,1941978.26,1006693.14,98555.04,conventional
2016-10-02,1.03,6079587.47,1560246.5,1206950.63,110878.4,conventional
2016-09-25,1.08,5338132.99,1763859.71,1029363.3,107712.68,conventional
2016-09-18,1.04,5474121.64,1966754.72,1200623.82,103658.21,conventional
2016-09-11,0.96,6097779.55,2364733.51,1265510.82,102419.92,conventional
2016-09-04,0.92,6676702.06,2858767.17,1348831.14,111324.84,conventional
2016-08-28,0.96,6114187.88,2276321.08,1334700.26,93943.34,conventional
2016-08-21,0.93,6290164.89,2887138.23,1153539.96,91408.86,conventional
2016-08-14,1,6127060.42,2524278.53,1212034.14,122056.89,conventional
2016-08-07,0.95,6596769.24,2858873.86,1399000.87,94460.71,conventional
2016-07-31,1.1,5463799.79,1874227.32,1254400.92,95280.92,conventional
2016-07-24,1.08,5556043.02,1812625.23,1301287.98,96068.39,conventional
2016-07-17,1.02,5787378.41,1883575.14,1304616.13,95086.4,conventional
2016-07-10,1.01,6487362.71,2293685.5,1475916.77,111309.46,conventional
2016-07-03,0.97,6817643.13,2313258.79,1738562.93,137804.75,conventional
2016-06-26,0.87,6862241.03,2645564.44,1532440.38,135483.56,conventional
2016-06-19,0.86,6964845.92,2805282.99,1600273.86,140268.18,conventional
2016-06-12,0.92,6216040.13,2213963.72,1516386.11,162974.69,conventional
2016-06-05,0.82,7637424.02,2492773.58,2070556.97,147905.62,conventional
2016-05-29,0.79,7568132.39,2670894.03,1834685.24,164102.2,conventional
2016-05-22,0.83,6642111.52,2319082.35,1642958.82,150382.82,conventional
2016-05-15,0.77,7486622.03,2693393.35,1778717.19,155509.69,conventional
2016-05-08,0.75,8706859.44,2987238.83,2488058.52,152314.08,conventional
2016-05-01,0.79,7158300.84,2324813.13,2013820.54,131269.35,conventional
2016-04-24,0.78,6746174.8,2621906.13,1746409.68,130993.85,conventional
2016-04-17,0.77,7592473.98,2283526.35,2074920.94,168334.55,conventional
2016-04-10,0.79,7275842.54,2750665.83,1941317.22,177612.73,conventional
2016-04-03,0.79,6645738.99,2376641.3,1623272.79,159784.5,conventional
2016-03-27,0.78,7081399.02,2701807.88,1651027.14,190076.1,conventional
2016-03-20,0.78,6938294.62,2557843.72,1955450.63,167407.21,conventional
2016-03-13,0.81,6725483.24,2302275.93,1773673.19,179006.49,conventional
2016-03-06,0.8,6903293,2817152.63,1691666.04,171164.48,conventional
2016-02-28,0.78,7193896.75,2394790.48,1865704.89,251937.95,conventional
2016-02-21,0.77,7047624.39,2022750.67,2166534.86,123948.37,conventional
2016-02-14,0.78,6774726.47,2645973.11,1680248.49,155260.97,conventional
2016-02-07,0.69,9718438.84,3353158.49,2960080.17,281618.2,conventional
2016-01-31,0.85,6331953.73,2168765.69,1735400.35,186797.28,conventional
2016-01-24,0.78,6118107.22,1121790.63,2113196.92,121729.44,conventional
2016-01-17,0.81,7221572.36,2091961.92,2079267.92,181519.92,conventional
