submission_id,RT,age,comments,item_version,correct_answer,education,gender,languages,question,response,timeSpent,trial_name,trial_number,trial_type,vignette
161,3281,23,,1,false,Graduated College,male,English,"France has a king, and he is bald.",TRUE,2.62091666666667,main_trials,9,main,1
161,2507,23,,none,true,Graduated College,male,English,The Brandenburg Gate is a monument in Berlin.,TRUE,2.62091666666667,main_trials,10,filler,none
161,1811,23,,none,true,Graduated College,male,English,The Pope is currently not married.,TRUE,2.62091666666667,main_trials,11,special,3
161,14221,23,,none,false,Graduated College,male,English,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,2.62091666666667,main_trials,12,filler,none
161,2732,23,,0,false,Graduated College,male,English,The Belgian rainforest provides a habitat for many species.,FALSE,2.62091666666667,main_trials,13,main,4
161,5377,23,,none,true,Graduated College,male,English,The heart is an organ in your body that pumps blood to other organs.,TRUE,2.62091666666667,main_trials,14,filler,none
161,1918,23,,none,false,Graduated College,male,English,Australia has a very large border with Brazil.,FALSE,2.62091666666667,main_trials,15,filler,none
161,1282,23,,none,true,Graduated College,male,English,Canada is a democracy.,TRUE,2.62091666666667,main_trials,16,special,2
161,2828,23,,none,true,Graduated College,male,English,Canada is a country located in North America.,TRUE,2.62091666666667,main_trials,17,filler,none
161,9174,23,,none,false,Graduated College,male,English,France has a king.,FALSE,2.62091666666667,main_trials,18,special,1
161,9168,23,,10,false,Graduated College,male,English,"Leipzig, it is not threatened by the volcanoes of Germany.",FALSE,2.62091666666667,main_trials,19,main,5
161,3372,23,,none,true,Graduated College,male,English,The Great Wall is one of the seven wonders of the world.,TRUE,2.62091666666667,main_trials,20,filler,none
161,6447,23,,none,true,Graduated College,male,English,Test of English as a Foreign Language (TOEFL) is a standardized test to measure the English language ability of non-native speakers.,TRUE,2.62091666666667,main_trials,21,filler,none
161,1366,23,,none,false,Graduated College,male,English,Belgium has rainforests.,FALSE,2.62091666666667,main_trials,22,special,4
161,3955,23,,none,true,Graduated College,male,English,The town of Pisa in Italy is famous for its Leaning Tower of Pisa.,TRUE,2.62091666666667,main_trials,23,filler,none
161,1752,23,,none,false,Graduated College,male,English,Germany has volcanoes.,FALSE,2.62091666666667,main_trials,24,special,5
160,2821,34,,none,true,Graduated College,male,English,Alexander Bell invented the telephone.,TRUE,2.91831666666667,practice_trials,1,practice,undefined
160,7410,34,,none,false,Graduated College,male,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.91831666666667,practice_trials,2,practice,undefined
160,1966,34,,none,true,Graduated College,male,English,Normally there are 32 teeth in the adult human body.,TRUE,2.91831666666667,practice_trials,3,practice,undefined
160,2326,34,,none,false,Graduated College,male,English,Spain is a country in Asia.,FALSE,2.91831666666667,practice_trials,4,practice,undefined
160,5990,34,,none,true,Graduated College,male,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.91831666666667,practice_trials,5,practice,undefined
160,3602,34,,none,true,Graduated College,male,English,Water is of major importance to all living organisms.,TRUE,2.91831666666667,main_trials,1,filler,none
160,2989,34,,none,true,Graduated College,male,English,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,2.91831666666667,main_trials,2,filler,none
160,4234,34,,0,false,Graduated College,male,English,The king of France is bald.,FALSE,2.91831666666667,main_trials,3,main,1
160,6702,34,,none,true,Graduated College,male,English,Lower Saxony is a German state situated in northwestern Germany.,FALSE,2.91831666666667,main_trials,4,filler,none
160,11137,34,,none,true,Graduated College,male,English,Test of English as a Foreign Language (TOEFL) is a standardized test to measure the English language ability of non-native speakers.,TRUE,2.91831666666667,main_trials,5,filler,none
160,4402,34,,none,true,Graduated College,male,English,The Grand Canyon in Arizona (USA) is the largest canyon in the world.,TRUE,2.91831666666667,main_trials,6,filler,none
160,2869,34,,6,false,Graduated College,male,English,The volcanoes of Germany do not dominate the landscape.,TRUE,2.91831666666667,main_trials,7,main,5
160,6676,34,,none,true,Graduated College,male,English,The European Union (EU) is a political and economic union of 28 member states that are located primarily in Europe.,TRUE,2.91831666666667,main_trials,8,filler,none
160,3668,34,,9,false,Graduated College,male,English,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,2.91831666666667,main_trials,9,main,2
160,10579,34,,none,true,Graduated College,male,English,Brazil is the largest country in South America.,FALSE,2.91831666666667,main_trials,10,filler,none
160,3767,34,,none,false,Graduated College,male,English,France has a king.,TRUE,2.91831666666667,main_trials,11,special,1
160,3394,34,,none,true,Graduated College,male,English,One of the longest rivers in Europe is the Rhine.,TRUE,2.91831666666667,main_trials,12,filler,none
160,6254,34,,1,false,Graduated College,male,English,"There is a rainforest in Belgium, and it provides a habitat for many species.",FALSE,2.91831666666667,main_trials,13,main,4
160,2458,34,,none,false,Graduated College,male,English,Justin Bieber has won 3 gold olympic medals.,FALSE,2.91831666666667,main_trials,14,filler,none
160,3416,34,,none,true,Graduated College,male,English,In the German language every noun has a gender.,FALSE,2.91831666666667,main_trials,15,filler,none
160,1921,34,,none,false,Graduated College,male,English,Germany has volcanoes.,FALSE,2.91831666666667,main_trials,16,special,5
160,4364,34,,none,false,Graduated College,male,English,Manchester United is a French football team based in Paris.,FALSE,2.91831666666667,main_trials,17,filler,none
160,1784,34,,none,true,Graduated College,male,English,Canada is a democracy.,TRUE,2.91831666666667,main_trials,18,special,2
160,10711,34,,10,false,Graduated College,male,English,"Angela Merkel, she was not invited by the Pope’s wife for dinner.",TRUE,2.91831666666667,main_trials,19,main,3
160,2242,34,,none,true,Graduated College,male,English,The capital city of Japan is Tokyo.,TRUE,2.91831666666667,main_trials,20,filler,none
160,2829,34,,none,true,Graduated College,male,English,The Sun is in the centre of the Solar System.,TRUE,2.91831666666667,main_trials,21,filler,none
160,3992,34,,none,false,Graduated College,male,English,Belgium has rainforests.,FALSE,2.91831666666667,main_trials,22,special,4
160,4220,34,,none,true,Graduated College,male,English,Trees absorb carbon dioxide and release oxygen.,TRUE,2.91831666666667,main_trials,23,filler,none
160,2306,34,,none,true,Graduated College,male,English,The Pope is currently not married.,TRUE,2.91831666666667,main_trials,24,special,3
159,4191,28,,none,false,Higher Degree,male,English,World War II was a global war that lasted from 1914 to 1918.,FALSE,2.23476666666667,practice_trials,1,practice,undefined
159,3255,28,,none,true,Higher Degree,male,English,"William Shakespeare was an English poet, playwright and actor, regarded as the greatest writer in the English language.",TRUE,2.23476666666667,practice_trials,2,practice,undefined
159,1404,28,,none,true,Higher Degree,male,English,Alexander Bell invented the telephone.,TRUE,2.23476666666667,practice_trials,3,practice,undefined
159,3117,28,,none,true,Higher Degree,male,English,Normally there are 32 teeth in the adult human body.,TRUE,2.23476666666667,practice_trials,4,practice,undefined
159,1974,28,,none,false,Higher Degree,male,English,Spain is a country in Asia.,FALSE,2.23476666666667,practice_trials,5,practice,undefined
159,2091,28,,none,false,Higher Degree,male,English,Australia has a very large border with Brazil.,FALSE,2.23476666666667,main_trials,1,filler,none
159,2404,28,,none,true,Higher Degree,male,English,Lower Saxony is a German state situated in northwestern Germany.,TRUE,2.23476666666667,main_trials,2,filler,none
159,12759,28,,10,false,Higher Degree,male,English,"Donald Trump, his favorite nature spot is not the Belgian rainforest.",TRUE,2.23476666666667,main_trials,3,main,4
159,1795,28,,none,true,Higher Degree,male,English,Antarctica is the biggest continent on Earth.,TRUE,2.23476666666667,main_trials,4,filler,none
159,3456,28,,none,false,Higher Degree,male,English,Manchester United is a French football team based in Paris.,TRUE,2.23476666666667,main_trials,5,filler,none
159,3175,28,,none,false,Higher Degree,male,English,China is the smallest country in South America.,FALSE,2.23476666666667,main_trials,6,filler,none
159,2992,28,,1,false,Higher Degree,male,English,"The Pope has a wife, and she is a lawyer.",FALSE,2.23476666666667,main_trials,7,main,3
159,1898,28,,none,true,Higher Degree,male,English,Mount Everest is the highest mountain on Earth.,TRUE,2.23476666666667,main_trials,8,filler,none
159,1629,28,,6,false,Higher Degree,male,English,The volcanoes of Germany do not dominate the landscape.,FALSE,2.23476666666667,main_trials,9,main,5
159,6178,28,,none,false,Higher Degree,male,English,The Leaning Tower of Pisa is one of Germany’s major tourist attractions.,FALSE,2.23476666666667,main_trials,10,filler,none
159,3266,28,,none,false,Higher Degree,male,English,Belgium has rainforests.,FALSE,2.23476666666667,main_trials,11,special,4
159,2204,28,,none,true,Higher Degree,male,English,Water boils at 100 degree C.,TRUE,2.23476666666667,main_trials,12,filler,none
159,3471,28,,0,false,Higher Degree,male,English,The king of France is bald.,FALSE,2.23476666666667,main_trials,13,main,1
159,1399,28,,none,true,Higher Degree,male,English,The capital city of Russia is Moscow.,TRUE,2.23476666666667,main_trials,14,filler,none
159,2216,28,,none,true,Higher Degree,male,English,"Egypt is famous for the pyramids, the pharaohs and the Nile River.",TRUE,2.23476666666667,main_trials,15,filler,none
159,2904,28,,none,true,Higher Degree,male,English,The Pope is currently not married.,TRUE,2.23476666666667,main_trials,16,special,3
159,2051,28,,none,true,Higher Degree,male,English,Harry Potter is a series of fantasy novels written by J. K. Rowling.,TRUE,2.23476666666667,main_trials,17,filler,none
159,2660,28,,none,false,Higher Degree,male,English,Germany has volcanoes.,TRUE,2.23476666666667,main_trials,18,special,5
159,4962,28,,9,false,Higher Degree,male,English,"The Emperor of Canada, he does not reside in Dresden for the summer.",FALSE,2.23476666666667,main_trials,19,main,2
159,3139,28,,none,true,Higher Degree,male,English,FIFA World Cup tournament is an international football competition.,TRUE,2.23476666666667,main_trials,20,filler,none
159,3205,28,,none,true,Higher Degree,male,English,"Agatha Christie was an English writer, known for her detective novels, particularly those revolving around her fictional detectives Hercule Poirot and Miss Marple.",FALSE,2.23476666666667,main_trials,21,filler,none
159,1308,28,,none,false,Higher Degree,male,English,France has a king.,FALSE,2.23476666666667,main_trials,22,special,1
159,2173,28,,none,false,Higher Degree,male,English,Big Ben is a very large building in the middle of Paris.,TRUE,2.23476666666667,main_trials,23,filler,none
159,4613,28,,none,true,Higher Degree,male,English,Canada is a democracy.,TRUE,2.23476666666667,main_trials,24,special,2
158,3558,64,,none,false,Graduated College,male,english,Spain is a country in Asia.,FALSE,2.83773333333333,practice_trials,1,practice,undefined
158,2087,64,,none,true,Graduated College,male,english,Alexander Bell invented the telephone.,TRUE,2.83773333333333,practice_trials,2,practice,undefined
158,3992,64,,none,true,Graduated College,male,english,Normally there are 32 teeth in the adult human body.,TRUE,2.83773333333333,practice_trials,3,practice,undefined
